SAMPLE_NAME,ENA_FILE_PATH,READ_COUNT,POPULATION,MD5SUM
NA20792,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239862/NA20792.final.cram,831178330,TSI,53d7350cf33d22b5226308f95b203ce9
NA20799,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239867/NA20799.final.cram,744245436,TSI,cd769fd102b9e19aedefdaf12ab60c54
NA20803,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239871/NA20803.final.cram,762898412,TSI,42311856d55e1561c42cb87755a7ecc0
NA20805,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239873/NA20805.final.cram,773236236,TSI,c0cd4c4db3fcd541de8db511bf801e87
NA20807,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239875/NA20807.final.cram,744742164,TSI,6602c68bc69f6fab2cba2ae34b96b012
HG00244,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240208/HG00244.final.cram,803935268,GBR,4131571a34488c1a7882ee0810ffe78e
HG00258,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240215/HG00258.final.cram,836468712,GBR,22b1e096abd3fe7e9d3588c7a7a02a78
NA18630,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239526/NA18630.final.cram,1009957466,CHB,5e7974cf04a65ef83a3c7729266a9783
NA18631,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239527/NA18631.final.cram,736775520,CHB,75566459fd8d29110e4b4ea7f13664bd
NA18639,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239534/NA18639.final.cram,704850574,CHB,b5b4f54d48683cdb4c71f17e66fb2fff
NA18643,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239538/NA18643.final.cram,819175840,CHB,57813c929585fd4c04338b61b083c16e
NA20821,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239886/NA20821.final.cram,747830332,TSI,6cc3b0e134d48d4832982a989beead8d
HG00319,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240237/HG00319.final.cram,768347606,FIN,6490bbcfa89ba3d6fb6e4b2d38773a1c
HG00323,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240240/HG00323.final.cram,687490912,FIN,9698e5ed428c4eecc18e76cbb1f0b1bc
HG00328,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240242/HG00328.final.cram,706396242,FIN,87bc30de6cd66fdf7a285361565bcc9e
NA18923,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239553/NA18923.final.cram,756707506,YRI,7475915e5da2bf14233d467a6d6c1a36
NA18957,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239561/NA18957.final.cram,694045960,JPT,8909651f6fc06336082d679693827eb4
NA18979,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239567/NA18979.final.cram,847425652,JPT,921f509fa6e999dad7f967df51861184
NA19658,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239901/NA19658.final.cram,737886776,MXL,78fbb5afd1bf43c590a6875e0406e16c
NA19704,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239916/NA19704.final.cram,730377750,ASW,a8d4d535378d5a266b0e39ebd101213e
HG00360,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240261/HG00360.final.cram,716408570,FIN,8f999f7d23af96d0aa237d7e43ab60cc
NA19066,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239597/NA19066.final.cram,705975348,JPT,fd66f23f325171e6158ccaaef2ac7c90
NA19783,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239952/NA19783.final.cram,708834826,MXL,1a1db0781677c3c59e0f5e3372e3d1dd
NA19834,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239961/NA19834.final.cram,948088360,ASW,a45d79355445ac67fe4e755f61d5c4c0
NA19901,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239964/NA19901.final.cram,759769552,ASW,6fc499effdcb041490857b1523c42da7
NA19904,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239965/NA19904.final.cram,687726852,ASW,0f2565f6fd94f64cc35184af863933ba
NA20127,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239975/NA20127.final.cram,934447348,ASW,b99e1f3f874359e1170b73f63264acd7
NA11994,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239298/NA11994.final.cram,783977900,CEU,bdf976648ac0ace01175a08483b5095e
NA19214,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239635/NA19214.final.cram,943584988,YRI,41ca15d0dee387ef6e0abc3f7fa9e580
NA18535,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239650/NA18535.final.cram,702584986,CHB,c3e9e4eabeec77c06d05ae45ab4d2271
NA20314,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239986/NA20314.final.cram,691763066,ASW,b0d8b8065c167d5fb20670117a9a59c0
NA20332,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239988/NA20332.final.cram,658732334,ASW,f8b83e85bca552cc9b37a619b87360ec
NA12043,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239304/NA12043.final.cram,851523846,CEU,ad9b5fe2baf21347b45096d70cdee257
NA12750,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239319/NA12750.final.cram,795947650,CEU,3de6792722400a5ce197c8b4e2102676
NA12776,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239325/NA12776.final.cram,751167988,CEU,693020310903fffecb40b7fa0c18ed64
NA18591,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239659/NA18591.final.cram,988292776,CHB,a42cd6345448e19a9f3503fe87b30319
NA18648,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239663/NA18648.final.cram,777895666,CHB,6b4ca7af75c6cec76a268e5bbf3a80df
NA18878,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239668/NA18878.final.cram,805118226,YRI,75459c23408db9e707cf7fb7d9556170
NA18985,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239676/NA18985.final.cram,703472728,JPT,63e079fc03476564ddeb28e37a2eb59d
NA20866,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240011/NA20866.final.cram,781449734,GIH,a783c0bcd29b66a40547b7b237e3799a
NA20897,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240034/NA20897.final.cram,720248028,GIH,13e8886e4094d097e9822d461635fc56
NA20899,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240035/NA20899.final.cram,754303762,GIH,5ccc3306da36692fbef0675189365b3e
NA20901,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240037/NA20901.final.cram,761438778,GIH,def0f8c627e80e759e62e7944e27865b
NA18517,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239348/NA18517.final.cram,761735074,YRI,19ef3c083a27e76d1032ff69716782ee
NA18522,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239351/NA18522.final.cram,696051514,YRI,468f312706890d2138e49c8b30dfe0a8
NA18571,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239369/NA18571.final.cram,766848824,CHB,1edaddccd6745f5b93e9a09bb18ee74f
NA19309,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239706/NA19309.final.cram,683317048,LWK,f526f6a1d0ae79f33df95966e832a7fb
NA19318,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239713/NA19318.final.cram,807059204,LWK,0fc3db1e745f563a94f31b48f901bbe6
NA21100,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240055/NA21100.final.cram,685106312,GIH,4031d968e70b2d1b2bab42cdb095790a
NA21115,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240069/NA21115.final.cram,865338762,GIH,03f8625a1c176099a1e235c642ac5647
NA18577,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239372/NA18577.final.cram,756528540,CHB,decb1052ade6a0a3a35591831ac678b3
NA18638,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239381/NA18638.final.cram,1234044534,CHB,a40a27a05c6cbdc7ce8e7b72e13bfb99
NA18853,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239382/NA18853.final.cram,757745996,YRI,fdae5d382f986d804dfb687835ee4ec4
NA18907,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239388/NA18907.final.cram,757009806,YRI,2b9c54e4418b978e7334a57e38a54240
NA19334,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239723/NA19334.final.cram,735570248,LWK,276addf0d7eef6eccfd3ccfc2bf08997
NA19372,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239731/NA19372.final.cram,750126608,LWK,e3d3bf5523111d627f468c40b0e84909
NA19390,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239742/NA19390.final.cram,700382976,LWK,6f629850d0dceb1285c8977a89aad9fe
NA21127,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240078/NA21127.final.cram,868207680,GIH,61020e8c7e9cdfbcad08d27c7aa4b782
NA21137,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240083/NA21137.final.cram,698636564,GIH,ff1b3d133c04d600efa65c20ccf70f97
NA19764,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240093/NA19764.final.cram,721371454,MXL,752762e9d6e2143138adb6ec931525bb
NA18940,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239392/NA18940.final.cram,756805768,JPT,da498f8cda3e9d1ac19eedb67e05831a
NA18947,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239397/NA18947.final.cram,731735630,JPT,86549b0abf1f9db4dac3136aa9fc503c
NA19428,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239752/NA19428.final.cram,730681272,LWK,bcfadf20f9127f95604847386356b5aa
NA19440,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239762/NA19440.final.cram,763621238,LWK,a5839833b4680b768847b3d249753600
NA19443,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239763/NA19443.final.cram,747399874,LWK,9c70c4fa11b554b9d5bba6497fad4794
NA21087,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240107/NA21087.final.cram,770394934,GIH,a581fd775e2233ca752f4f3e63f881e4
NA18974,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239416/NA18974.final.cram,958960396,JPT,a5ffba8986854bb0611b4ee0c9ee012c
NA18980,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239419/NA18980.final.cram,753628000,JPT,5feb48704b15c08b86fd277892eb556b
NA19138,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239433/NA19138.final.cram,734938886,YRI,a91ecd6b779b7cc896a320c429927af1
NA19468,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239779/NA19468.final.cram,741283848,LWK,826ae51ab4dd13d7087899ba736b37ab
HG00108,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240124/HG00108.final.cram,748108030,GBR,196d261b28ff4c14d6dffc74f370e711
HG00130,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240138/HG00130.final.cram,693198272,GBR,951c49c01db55f30ca5dc34db402be06
NA19201,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239446/NA19201.final.cram,697525866,YRI,256b556f0ba86811ae8322c0e2ab79f3
NA19206,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239448/NA19206.final.cram,758760676,YRI,073502a348eec339828515d358fa55cb
NA20506,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239789/NA20506.final.cram,735164144,TSI,94004f79aa7fa2bc764d6207c586466c
NA20513,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239796/NA20513.final.cram,698653772,TSI,735720f1fd677c7074462e77faddc79d
NA20528,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239809/NA20528.final.cram,699641058,TSI,966dba822529cec8efcfff06e6dbdbd5
HG00141,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240147/HG00141.final.cram,730410340,GBR,070a70b12d9ed17fdfe208a967f57bc4
NA06989,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239459/NA06989.final.cram,671511100,CEU,cec0bc0d7221741c68d39e1e6f5de531
NA12341,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239472/NA12341.final.cram,830292822,CEU,788771fd3a66cc9a1e77f46fc7df5e6a
NA12399,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239477/NA12399.final.cram,911036282,CEU,81f1bac204c5d5af2f2a3b1a3777002c
NA20585,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239827/NA20585.final.cram,717059506,TSI,4cc0b6024aa5f58462a4fd392a669e45
HG00176,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240163/HG00176.final.cram,770811048,FIN,8da27fcf36a04d7f25bd843be79994f7
HG00234,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240178/HG00234.final.cram,832721924,GBR,21aaa80130c65bc837f09009bb04dc19
HG00240,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240181/HG00240.final.cram,676592230,GBR,928e3cb3447fc65c766492f111ff501f
HG01187,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241850/HG01187.final.cram,738611864,PUR,89383dfe6e538bcab62e7a0b5a2b4bab
HG02014,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242193/HG02014.final.cram,709297970,ACB,bb193a5b603ae6ac5eb39890b6ca1bb5
HG01890,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242195/HG01890.final.cram,743556028,ACB,a6b1303abccb3d1c1ac3ad421f42efa6
HG02285,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242199/HG02285.final.cram,725236972,PEL,0865a16ac2127197a3525a576ccbd53b
HG02113,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242208/HG02113.final.cram,742124154,KHV,4721460173e76502261aa353e7016c49
HG03433,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242550/HG03433.final.cram,898975272,MSL,d7870be6933494fc583d3025f6796b2b
HG03478,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242557/HG03478.final.cram,817288542,MSL,d223b1b7f4f67dc0c04423280488d578
HG03753,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242892/HG03753.final.cram,745108738,STU,36f8d8c0718c1654d4c1b5644c2a6045
HG03953,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242904/HG03953.final.cram,616713112,STU,d6d2fc2a27c9ba38e067fbcdc790fdbd
HG03949,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242905/HG03949.final.cram,768902162,STU,a969cb9e095071755a6108a962db9243
HG01334,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241874/HG01334.final.cram,753725560,GBR,b80aea2a13a9004c3862c2500dc1825d
HG02127,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242213/HG02127.final.cram,752392140,KHV,826a39ee3665c38ebafc6a909479d248
HG01990,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242222/HG01990.final.cram,694386822,ACB,ff2257f0415b356996d63b2e0e490c0b
HG02012,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242223/HG02012.final.cram,892056488,ACB,3d6fc6ffd0b77789e86f945cfbe16845
HG02256,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242227/HG02256.final.cram,704218998,ACB,b85a01c0aa458aa399ae3fb665d5682a
HG03437,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242564/HG03437.final.cram,756709966,MSL,60d94035d63a87a7a9ea95f3a20a34ba
HG04020,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242933/HG04020.final.cram,815466800,ITU,ec16d8f0f295182d31ad5ffd9bfd7ab4
HG01350,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241886/HG01350.final.cram,742566394,CLM,544b8bc50a6a6bace0fcb5d22c258215
HG01359,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241890/HG01359.final.cram,728466468,CLM,9ee1e4e0e899e62d706217bb5f198b12
HG01360,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241891/HG01360.final.cram,745081132,CLM,2d1e21018fe1e9731054e39f7863c2e0
HG01374,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241894/HG01374.final.cram,777103704,CLM,b7761520c977ce4b3580c8023584a11d
HG01438,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241899/HG01438.final.cram,790710202,CLM,92a9d29994930c46940247ffb168742f
HG01697,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242250/HG01697.final.cram,734866752,IBS,79a8eff0edae0f7247fccd7dc43990ee
HG03271,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242589/HG03271.final.cram,749645558,ESN,f1392b70ca3b6d753e597c7f27fe8dd2
HG02759,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242941/HG02759.final.cram,763251592,GWD,240632c025b1d0885e716b8ed0a1a2ff
HG02983,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242950/HG02983.final.cram,745824668,GWD,9188be9f921c3bf9cb91330289c0f1cd
HG03077,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242957/HG03077.final.cram,711883978,MSL,fdf702e12dc02bae3193dfc3f9793915
HG01461,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241904/HG01461.final.cram,751586380,CLM,007b3633f0d40ff0144807157e5bb8d3
HG01489,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241909/HG01489.final.cram,698386280,CLM,ef8948d07f6cff354f06a9524d2339ba
HG01491,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241910/HG01491.final.cram,1055515312,CLM,20726cae86a6c8821863db5acb47e1a7
HG01495,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241913/HG01495.final.cram,719028898,CLM,19c134de707fe026dbbcda419c041491
HG02371,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242268/HG02371.final.cram,730743102,CDX,3b20ccc65bb8a01fa9da581f2bf6db9e
HG03130,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242610/HG03130.final.cram,992214582,ESN,5b4e13edeb2075888451aa4284f265dd
HG03129,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242611/HG03129.final.cram,726876980,ESN,9280757f32ff5ded0656c2025ecfdd72
