SAMPLE_NAME,ENA_FILE_PATH,READ_COUNT,POPULATION,MD5SUM
NA19920,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239971/NA19920.final.cram,753383006,ASW,3a9b1fd33b230a3392d6562081b9145f
NA07347,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239282/NA07347.final.cram,735274674,CEU,690cdb4c7a122e79b2ad49a04ef011e0
NA20845,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239997/NA20845.final.cram,742828056,GIH,d3390ebcbfe137c90e3c8a2e56dc5bdf
NA20847,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239999/NA20847.final.cram,729598792,GIH,c14b71d6a00d92bbcae223e4f458c878
NA12760,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239321/NA12760.final.cram,794225430,CEU,b04545f7dfe3e21133efeaf19c712453
NA18877,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239667/NA18877.final.cram,748893138,YRI,26e933a30f1a7c3dd3b4477f456146b3
NA18879,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239669/NA18879.final.cram,901382228,YRI,7c73c9e976a2a0b7552d954a00d7d148
NA20861,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240009/NA20861.final.cram,716474810,GIH,2aa40fcbca74918d3366ddee8de6599f
NA20886,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240024/NA20886.final.cram,786397618,GIH,902aa078ca703ed408c13693a706756d
NA12812,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239326/NA12812.final.cram,811272282,CEU,d2dbad25802e087febe7cd69513d1c11
NA18489,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239336/NA18489.final.cram,1349144058,YRI,a6d825d2f418ad9fcc5f5330cbb93176
NA19023,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239686/NA19023.final.cram,770977320,LWK,54b79e4b92acabf58fbe5f5f5e95a05b
NA19026,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239689/NA19026.final.cram,694562038,LWK,a2dd21e58908332a310459b860875d2e
NA19041,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239698/NA19041.final.cram,649121300,LWK,d0d5c19fa70d4fd9f1b9851aa6dd5634
NA19042,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239699/NA19042.final.cram,871108046,LWK,4cb406e531917fc082d46fb3208d8c26
NA20904,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240040/NA20904.final.cram,817140850,GIH,5ff1ded5985a3b4af87e7c3b03396369
NA21086,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240045/NA21086.final.cram,848263130,GIH,ecaacf4fbb721aead9b614d61cfb8097
NA21094,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240051/NA21094.final.cram,1026243716,GIH,a944bd2bd61c02380926fb275badb844
NA18555,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239361/NA18555.final.cram,769768366,CHB,ba111d30c003b2b6b8ada9b13fdb3893
NA18564,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239366/NA18564.final.cram,773398202,CHB,1940042caf021942c69fca93a9cdbe06
NA19091,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239703/NA19091.final.cram,800077524,JPT,23af17c192f85d1aa28469cd5a38e31b
NA19307,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239704/NA19307.final.cram,761026302,LWK,54fd53e10c9c8b822569631db2a24761
NA21107,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240062/NA21107.final.cram,693187358,GIH,9b0709633a85593e57254e58a0e31f27
NA18579,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239373/NA18579.final.cram,742912492,CHB,7c49a4921357b7a93727c6882c200fe6
NA18909,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239389/NA18909.final.cram,748587896,YRI,0f04e45e41694adfe31b8882ded39f4b
NA18916,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239391/NA18916.final.cram,797380232,YRI,6fac4cf357f7358c7a984e0c1ee9c0bd
NA19350,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239727/NA19350.final.cram,685417922,LWK,b4f5a425a706c68bc98faffd4cf9ebcf
NA19355,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239729/NA19355.final.cram,760838356,LWK,9c853789f11d3df33ac63d717adf5a22
NA19374,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239732/NA19374.final.cram,1431715430,LWK,6c7b502ab8055ef6712cd998482f3a42
NA21130,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240080/NA21130.final.cram,733606940,GIH,107d5e48017a5d548a04a83f5e066bfc
NA21135,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240082/NA21135.final.cram,784084030,GIH,c7395718bc7c2312be95bef8059c29b0
NA21144,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240087/NA21144.final.cram,666702348,GIH,d1755face8e483a360a9c594cdb978d2
NA18948,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239398/NA18948.final.cram,716130806,JPT,76a69ae15ee9299f6040364919f2737f
NA18952,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239401/NA18952.final.cram,779009290,JPT,41c6a7516bf22f9e9f1270765c4f1568
NA18960,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239405/NA18960.final.cram,771179100,JPT,8d491174a2083ecb0b18a8d412074ea4
NA19393,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239744/NA19393.final.cram,766346916,LWK,f23ed375658be3dcf0bb0d54d158e111
NA19397,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239747/NA19397.final.cram,743508168,LWK,94b93d5c20fe268e3586d1dc420166b7
NA19430,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239754/NA19430.final.cram,730663174,LWK,cecfc327cd661a081ae30cfab333711d
NA19434,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239756/NA19434.final.cram,814426760,LWK,7143d3aa8ecc9ee352d0deea6a235135
NA19435,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239757/NA19435.final.cram,747371492,LWK,1d990a95400d22597293ae6e8f002caa
NA19438,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239760/NA19438.final.cram,766781204,LWK,e97372737e0ed0485d99e3a974e39072
NA19446,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239765/NA19446.final.cram,776089722,LWK,861e9f4e33d9b81ac558c0abb7623f14
NA20863,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240102/NA20863.final.cram,793772898,GIH,8930b6f07111794d9fd2db136add47e9
NA21114,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240110/NA21114.final.cram,705800012,GIH,9ec70f68519b2a11253b3640741fce0e
HG00097,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240115/HG00097.final.cram,761395118,GBR,951197ec39ef83f8be8eadafc88ce2fc
NA19102,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239425/NA19102.final.cram,728175692,YRI,535967d6484ebf8e34c1a4014dc6f13f
NA19137,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239432/NA19137.final.cram,718185674,YRI,243d2d60e44b1bd4867d7266c9763d12
NA19471,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239780/NA19471.final.cram,756318662,LWK,50891a30ffcab6e926ddda4c0b7f4c4a
HG00106,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240122/HG00106.final.cram,825140796,GBR,616083b1571123cfd3cb58b7d3be9beb
HG00115,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240131/HG00115.final.cram,657269528,GBR,04989d906b5498587302b4c73b42e054
NA19225,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239452/NA19225.final.cram,724948610,YRI,269ef5aea62493d5ee573729322386fb
NA20505,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239788/NA20505.final.cram,703608494,TSI,0341c16a741063086cfaf598d096c616
NA11843,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239460/NA11843.final.cram,660529964,CEU,41d6cd4c85461bfa61c1246d8f591cec
NA12272,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239465/NA12272.final.cram,768677036,CEU,4ac0db845b47f300076216ea1f7f0ba0
NA12383,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239476/NA12383.final.cram,742631732,CEU,b01dcd61fbaf6a7affaaeb466a406dcb
NA20530,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239811/NA20530.final.cram,768315792,TSI,f60d78f06d04b0cd4e4f5afc7980fb37
NA20533,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239814/NA20533.final.cram,742094790,TSI,bcaed51a774cea2a99db679c970f85d0
HG00187,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240173/HG00187.final.cram,750292836,FIN,d623ecd9bf666c2fb30ff81ff4965e51
HG01188,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241851/HG01188.final.cram,736557008,PUR,a05bb8a31749503a4841672093ee05fd
HG01241,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241858/HG01241.final.cram,748848494,PUR,f06e8787c71fc3322ca4df66685549af
HG03760,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242893/HG03760.final.cram,764447772,STU,5ccd16d271421ce84ad5b28b71790971
HG03851,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242898/HG03851.final.cram,766169628,STU,9fd9c4b7d830de6f3042d117a341a865
HG01256,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241866/HG01256.final.cram,799084864,CLM,68c38e947bcefb66bc760fe56ec91d22
HG01257,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241867/HG01257.final.cram,748278216,CLM,f972fec5e1561216fe213967fff3d1dc
HG01271,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241870/HG01271.final.cram,801873232,CLM,cb1898c60a58c713e3fc9c3118ee0a76
HG01914,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242218/HG01914.final.cram,684294582,ACB,ec98af04f799a8ace871e3c86d3a74d2
HG01986,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242220/HG01986.final.cram,671446072,ACB,e2e697dcb05414e367e4b4cf41dad942
HG03485,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242569/HG03485.final.cram,712864114,MSL,b1f9148157e9e2b31a5cca521f23f333
HG03548,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242571/HG03548.final.cram,752222430,MSL,72933a52ff653219364dfacf3d52c9c2
HG03559,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242576/HG03559.final.cram,738713746,MSL,4ef60a2c4b46e7288c457ee2ac7cb985
HG03785,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242917/HG03785.final.cram,711264710,ITU,f3b01c7f24b319989391d64c80c54133
HG03792,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242919/HG03792.final.cram,752095290,ITU,8965a8d7f9935ae35ea3b093e35775d3
HG01378,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241881/HG01378.final.cram,1009675864,CLM,ead46baa07cb3a19413f21e0f12751b4
HG01351,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241887/HG01351.final.cram,712446454,CLM,638d57475f1c7a29a4376220adf670c4
HG01375,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241895/HG01375.final.cram,733351566,CLM,6660011aeb140c5cb6ce975c276628a5
HG01390,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241897/HG01390.final.cram,787740404,CLM,51d577ceb39de720f1eab08347d3b81e
HG01440,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241900/HG01440.final.cram,755931736,CLM,d481032f285c0f8cd290978f08d0fe7b
HG02298,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242248/HG02298.final.cram,725482954,PEL,9d49a42429c1cd567feb8d113ae880fe
HG03366,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242599/HG03366.final.cram,837318956,ESN,7cba397bf5df6157452eac314db6fc89
HG02971,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242602/HG02971.final.cram,740571032,ESN,21ab0711ec7e2c3540af7ab623197567
HG04118,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242939/HG04118.final.cram,744644884,ITU,10cb49d8a835199c5885ec9a80028dbe
HG02763,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242943/HG02763.final.cram,849369496,GWD,619843467c2edb704e527861ba5472e0
HG02882,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242948/HG02882.final.cram,768106068,GWD,80f487c771f99b5fd69f49e821fcaaf8
HG02367,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242267/HG02367.final.cram,709440934,CDX,55473fee3baa8efe6bd85db651263692
HG02374,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242269/HG02374.final.cram,795717192,CDX,ae6345d5a98d27aee431a0911db83416
HG03198,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242622/HG03198.final.cram,754052984,ESN,90f53b70d8bee403cbbf853f423d609b
HG03225,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242964/HG03225.final.cram,744342132,MSL,e7e616508c4530b026870e14e7f6718f
HG01512,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241924/HG01512.final.cram,699356496,IBS,6f82bc48669e52b4693e8851c96386fe
HG01518,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241928/HG01518.final.cram,733409704,IBS,b0d7fd810dfce4ce1a00a51980bc56e8
HG01551,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241941/HG01551.final.cram,742044594,CLM,3c205411975d03bc2be849a8acbb42b5
HG03235,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242628/HG03235.final.cram,846723838,PJL,e09414df174728a5c3142f9ab04aba87
HG03488,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242629/HG03488.final.cram,757106886,PJL,aba56be2f2dd2ff227cecef440c037e6
HG03490,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242630/HG03490.final.cram,750354572,PJL,bafaf57fda13d11133e5cccb5843a842
HG03015,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242636/HG03015.final.cram,755172426,PJL,e207c2470db78585318db119faa4d06c
HG03006,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242642/HG03006.final.cram,872064342,BEB,9616793097191485e1392e3da034e337
