SAMPLE_NAME,ENA_FILE_PATH,READ_COUNT,POPULATION,MD5SUM
HG00268,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240225/HG00268.final.cram,709708752,FIN,09a517736ee28400fcaebd2e7fabbc11
NA19652,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239897/NA19652.final.cram,729977336,MXL,d3df3e9000ed690d0bee7bef7f15c6b0
HG00272,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240228/HG00272.final.cram,1019682866,FIN,2c49c9039e76096aa74b2691d7dcb723
HG00309,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240232/HG00309.final.cram,784910636,FIN,9d27b27cb21129f102ab65ddb7c43454
HG00336,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240244/HG00336.final.cram,844981244,FIN,b71696d27d3deffa4fa0a08ab1271f68
NA18910,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239551/NA18910.final.cram,754200526,YRI,1fecf2f93f2aa9fb92f9a47a065aa091
NA18934,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239556/NA18934.final.cram,684530154,YRI,2660d0afa653c1e88fdb11982ee2e010
NA19703,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239915/NA19703.final.cram,753481220,ASW,36db4584db8505eea8d93fd1913940bd
HG00364,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240264/HG00364.final.cram,734815942,FIN,2da31c15aa41519864b7930486f1f986
NA18994,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239573/NA18994.final.cram,848111620,JPT,81f4f0fa72e3545cba5bcfb5c37a33d5
NA19012,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239585/NA19012.final.cram,833708422,JPT,5efe88e8a606aa0bfcde0b2fca6331cb
NA19713,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239920/NA19713.final.cram,738526442,ASW,b0a9e0c2869377fa8208ea23c49d91d3
NA19716,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239921/NA19716.final.cram,724864000,MXL,475c23b8e34f24119f7df08d4aebc117
NA19719,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239923/NA19719.final.cram,774675028,MXL,d550aa1abcdb661c35004b0f82502190
NA19729,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239930/NA19729.final.cram,718979658,MXL,211ba2a7afa5d8c8abfa08e42005bef4
NA19731,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239931/NA19731.final.cram,736902400,MXL,f32812d9ae08df6687b38ce3b5a6c121
NA19758,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239939/NA19758.final.cram,745656838,MXL,e2250f72ce4d11e8e94fbeb978e734db
NA19818,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239959/NA19818.final.cram,737703220,ASW,bdb4e3f3fababac07a5f04e9ae966064
NA19084,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239612/NA19084.final.cram,844784718,JPT,bbe4265ef0c71277882033fe02c190e4
NA19088,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239616/NA19088.final.cram,780960500,JPT,c0bd19beb2298fbc1c1a28eee3e8821d
NA19095,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239618/NA19095.final.cram,695933110,YRI,df3014a545e4877c8faef482006cfc9e
NA19184,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239629/NA19184.final.cram,683824022,YRI,a557eea6c4095cf12627daff7e6d56bc
NA19909,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239967/NA19909.final.cram,729844486,ASW,d7f71ba733fa9ecff878682de31f43a2
NA19914,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239968/NA19914.final.cram,714363196,ASW,cf3db14315f3723e8f8c755b697f1d5a
NA11840,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239290/NA11840.final.cram,777009022,CEU,c152040a3db04c092f950f856c282902
NA11919,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239294/NA11919.final.cram,721945462,CEU,6cdcd2ec2e226707667a568b3a22b5c8
NA11920,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239295/NA11920.final.cram,747736128,CEU,c30b3ed7d364c8f30fff3e614fc25eac
NA12003,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239300/NA12003.final.cram,817284514,CEU,2ed60e299b91a75a16ac5f1d844d22b5
NA18528,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239647/NA18528.final.cram,708346792,CHB,ee7be07967626cc1bd5b3188078e0a55
NA18539,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239652/NA18539.final.cram,829527600,CHB,9fa13faed6936ab1f12ff23318c1f50d
NA20317,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239987/NA20317.final.cram,729527128,ASW,95b3ad959b314663a605095c34c5a4f2
NA20346,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239992/NA20346.final.cram,740714498,ASW,713f1bffd292e2f8d0f0d1e039468f7d
NA20348,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239993/NA20348.final.cram,773728860,ASW,a6b2ec0cfc8768ba04d1068c54647da3
NA12144,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239307/NA12144.final.cram,723773860,CEU,26da6fa57aab5871cdf288f70a5c68e4
NA12287,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239313/NA12287.final.cram,781326796,CEU,dc8fe3f8c393c21d5e2048f052746fb1
NA18567,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239657/NA18567.final.cram,789147408,CHB,f89a5960d3c74efce2b8bc2d10270ac0
NA18864,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239664/NA18864.final.cram,677597990,YRI,9e5018ef9e68b4a74aac943de234b9e0
NA20872,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240014/NA20872.final.cram,671466612,GIH,0eac5ae6843b98adbdd0d3b360a2e998
NA20875,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240016/NA20875.final.cram,839467366,GIH,befc0a39028389c2bd3205db1792e758
NA20889,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240027/NA20889.final.cram,747171284,GIH,7f7decd8efe0d8ffa847e1ca8903d66d
NA12814,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239328/NA12814.final.cram,733507364,CEU,f633160e6ca4b69ec53372d6fd22f0c4
NA18486,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239335/NA18486.final.cram,711980232,YRI,6fb333eacd8ca5e7d94cbe8c6037f579
NA18502,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239340/NA18502.final.cram,704182816,YRI,2a2787f8a5854556a5370c3dbe1ead69
NA18504,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239341/NA18504.final.cram,681055866,YRI,39bd7f53902e2126d2f8c7db061c3370
NA18507,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239343/NA18507.final.cram,749689982,YRI,72e2080a5d62508ff2ec230f45505e8b
NA18510,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239345/NA18510.final.cram,679390948,YRI,b6ed68403c873d0855ca12ef9f1bbabb
NA18988,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239678/NA18988.final.cram,717010502,JPT,1f17b91db71ee61d969bb8ebe5b2a18c
NA19006,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239681/NA19006.final.cram,702637114,JPT,2168fa6c9dc2e06496a5555b02d18cff
NA19017,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239683/NA19017.final.cram,834666436,LWK,34fdcfc48caf557e99e83dd583a14add
NA19025,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239688/NA19025.final.cram,768355436,LWK,9c085cdaba7046184860637c9a18821a
NA20894,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240031/NA20894.final.cram,713360884,GIH,7008a172bbd2a8ed16128f68c3b999f1
NA20908,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240042/NA20908.final.cram,691356352,GIH,886b547b625201bb99c8c3db0fd207da
NA18532,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239354/NA18532.final.cram,716493548,CHB,88c9d6226e9288f17c3872feb90717e6
NA19090,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239702/NA19090.final.cram,934360306,JPT,5987e0f351a16a8635a7661cf40b79d0
NA19316,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239711/NA19316.final.cram,806741698,LWK,d670e21414e02e28114f34cb36a10239
NA21106,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240061/NA21106.final.cram,1195202602,GIH,b60332dc3fefc49fd53388bf3b76c7dc
NA21112,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240067/NA21112.final.cram,756354182,GIH,7226ee47bcdb9cc2074134559af5d753
NA18912,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239390/NA18912.final.cram,765720684,YRI,67e44a9592abbb1fd7b06e42aed1c506
NA19338,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239724/NA19338.final.cram,734144108,LWK,dc1267e0375fadf08b6e953b72d266bb
NA19360,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239730/NA19360.final.cram,739568642,LWK,6bce7aedafa391d401b4470f84062f63
NA21128,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240079/NA21128.final.cram,910939994,GIH,cb3870f86178ac71e3cda052a102c7b0
NA21133,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240081/NA21133.final.cram,963220152,GIH,87818efdb0a6ed1713dd5c18c8bbe37c
NA21141,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240084/NA21141.final.cram,797860140,GIH,fa8e26386749d9c3b58129190ec31580
NA21142,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240085/NA21142.final.cram,846252652,GIH,76f32a0f7e71ac22c712831525df397f
NA18959,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239404/NA18959.final.cram,998423448,JPT,863954b5a0387781597670b7a3e3246b
NA19436,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239758/NA19436.final.cram,750487926,LWK,c116a366cb8fac2df64e5cac9fcfc1b6
NA20339,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240099/NA20339.final.cram,759864348,ASW,381874028397bc5786d2fff3b1bdeafa
NA20412,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240101/NA20412.final.cram,789117372,ASW,11a9becc578316aa51154aa442f9e596
HG00096,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240114/HG00096.final.cram,768049130,GBR,d3354f61a055adfcfc988470bc507b2d
NA19116,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239428/NA19116.final.cram,780285310,YRI,2588ff0e4eeaa881bbbeaf1250938e0d
HG00127,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240135/HG00127.final.cram,807935976,GBR,97563c6d9c1cff8e434c1a7c111fd30d
NA19144,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239436/NA19144.final.cram,760876558,YRI,728737791d03ad9fee99a60187ba20ea
NA19204,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239447/NA19204.final.cram,772703828,YRI,f3a217aec803608f77a285ff2082b1e3
NA19238,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239453/NA19238.final.cram,939885340,YRI,85b877e013035fa239e614004d74c98d
NA19239,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239454/NA19239.final.cram,723690456,YRI,155b2fdac4b19b6ca06abdcaa9d9d721
NA19257,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239455/NA19257.final.cram,815670170,YRI,2da7efd36239b026f2ff1418267aaf07
NA20510,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239793/NA20510.final.cram,666587378,TSI,009a0e3d93ebd7dfaeb533e675b3abc3
NA20524,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239806/NA20524.final.cram,784380338,TSI,009460261475fe76315bbd8c30032b0c
HG00155,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240156/HG00155.final.cram,682665458,GBR,54e54f53f185923681e04267e5e60f9d
HG00160,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240159/HG00160.final.cram,727166318,GBR,c2a61fd3322f0a5853bb3a1a8f624c17
NA12342,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239473/NA12342.final.cram,866837084,CEU,73954b9be0cd76031b776a2c5cefebc0
NA12400,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239478/NA12400.final.cram,898974846,CEU,c09b439ab04568b8bf67656f055d1b86
NA20542,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239822/NA20542.final.cram,724501942,TSI,bee32a756429045727a4f254cde43713
NA20543,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239823/NA20543.final.cram,752039618,TSI,eeef9e100d5f73fb3af4888bbab82fc5
NA20544,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239824/NA20544.final.cram,757553350,TSI,1b277edfcf67f30f8d275385797b7ce0
NA20588,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239830/NA20588.final.cram,766330060,TSI,3c9fec3a8060c0356fda802cccc5cf42
HG00178,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240165/HG00178.final.cram,719414352,FIN,750acd30e878e628773c40e1b8593101
HG00179,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240166/HG00179.final.cram,695618886,FIN,6257ff3b3163a2663cc22812751232e1
HG00442,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240183/HG00442.final.cram,761841362,CHS,c05d5b8d4a717022a9af840097a60a7f
HG01173,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241844/HG01173.final.cram,709750304,PUR,4f70cdc28816821df9fa3c96125f2c71
HG01176,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241846/HG01176.final.cram,987908534,PUR,db06b2f17c48a4b4b4f07b9bae7c36a1
HG01183,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241849/HG01183.final.cram,847542830,PUR,931e5388aa85b02ff8322c9e81ca37cf
HG01247,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241860/HG01247.final.cram,735587902,PUR,cb3cfc2937348d44deedef445b8e6ad7
HG01886,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242194/HG01886.final.cram,771829692,ACB,5ec80580711737ab5e43b550d88c1472
HG02220,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242205/HG02220.final.cram,739456628,IBS,2dcbdb2f08c75e2ed045aa615eab5f69
HG03439,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242551/HG03439.final.cram,854670160,MSL,df18b4d810c9dcd7919ce4da344f15c2
HG03446,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242554/HG03446.final.cram,723343424,MSL,1f93e18c4a2cf6cb6a6cb45724ea2c70
HG03066,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242559/HG03066.final.cram,753580576,MSL,c725af3ef517998dcab64c6203123326
HG03895,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242900/HG03895.final.cram,720987086,STU,1561a831255af7cd1541a1330bb6d25b
HG03718,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242912/HG03718.final.cram,686914146,ITU,595a1f69130b4d267144346446e981cc
HG01260,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241869/HG01260.final.cram,852398186,CLM,0edf2d388229f5933cf7d77539656cf0
HG01344,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241875/HG01344.final.cram,779278122,CLM,157b79ea3f66d78f43750cd28f17b1de
HG02122,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242210/HG02122.final.cram,744967784,KHV,b15233f6aeddecfc0c5bbd46451a3687
HG01958,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242221/HG01958.final.cram,759652932,ACB,ff856be07dd2a0a7401d3a13465cb5cd
HG02314,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242228/HG02314.final.cram,746089174,ACB,668928b845c613a261c7213e1deaf572
HG03410,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242562/HG03410.final.cram,691787812,MSL,81ade42bc4f7ae951ec220d1b9a2a0b0
HG03571,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242579/HG03571.final.cram,830663554,MSL,b39c1816e32b78bcbf3a02a0799c16c8
HG03577,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242582/HG03577.final.cram,714650488,MSL,81dd3897ccc6f51fc362289afee267a7
HG03861,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242922/HG03861.final.cram,734465078,ITU,146d78642cfb4c5139ba59d942486102
HG04025,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242932/HG04025.final.cram,839000944,ITU,008ec90babc68229763dc8fb6910e199
HG04014,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242934/HG04014.final.cram,814582672,ITU,52750573644837f804da9c3610f6729f
HG04015,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242935/HG04015.final.cram,709543852,ITU,4638d91a09b97acc3259ce3ff09f09a3
HG02147,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242238/HG02147.final.cram,762954978,PEL,bfe5c7dc449ea336816e32adfc91eb9c
HG02292,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242246/HG02292.final.cram,783171304,PEL,e494e62f332b0f49d7287f679b8d3aa4
HG02224,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242251/HG02224.final.cram,747724754,IBS,5d28abac8887c41f54411503965a7b9f
HG03268,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242587/HG03268.final.cram,709416820,ESN,1bdfaee5a5316800af3d36e442670a41
HG03291,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242593/HG03291.final.cram,709296594,ESN,8631ad5c2e1dc8f117207124debfa341
HG03064,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242954/HG03064.final.cram,785385980,MSL,a761c6fe862d057a843ac94d5ddf214f
HG01498,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241915/HG01498.final.cram,718473324,CLM,d1fde735d122e351f206a9aab931ac9e
HG01504,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241919/HG01504.final.cram,725422402,IBS,5aabfff68b1fbd77e758657cfa2c01cd
HG02238,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242255/HG02238.final.cram,742851442,IBS,88a05d0e531ca6f1a7f24a1d8481ef51
HG02031,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242258/HG02031.final.cram,713649352,KHV,79fb0c0e71f4b2d913bea915afafd895
HG02355,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242263/HG02355.final.cram,700772784,CDX,f258a9eb8baef5e0f44cc6aeddc06c8b
HG02382,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242273/HG02382.final.cram,699916738,CDX,4a41abeb9418f07320f3f092960ee01a
HG03117,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242609/HG03117.final.cram,860646984,ESN,3a8ad22ee295be267bf984ed6640ab38
HG03082,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242959/HG03082.final.cram,801679048,MSL,ea630745d2604a75e670b6f676b054c8
HG03086,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242960/HG03086.final.cram,714925260,MSL,1f431868588f6c4b307e01b1b470b40e
