SAMPLE_NAME,ENA_FILE_PATH,READ_COUNT,POPULATION,MD5SUM
NA21099,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240054/NA21099.final.cram,744702946,GIH,9ad04d138b1c2ee5fd42e00c954b7cfd
NA21105,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240060/NA21105.final.cram,828117038,GIH,9fd69568859fc0fb7683094b4859f366
NA19346,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239725/NA19346.final.cram,704925690,LWK,8dca08210c8c530d6d03ccb094f9e3f2
NA19351,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239728/NA19351.final.cram,774399476,LWK,04b1797d45d9a7970a16c4feb352391a
NA19384,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239740/NA19384.final.cram,748301262,LWK,4e996fe0029f72b5695f33558f398b85
NA21120,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240074/NA21120.final.cram,793476242,GIH,310dfdb243a5f81f64316a10976293e2
NA19752,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240092/NA19752.final.cram,733985092,MXL,d073fd530009b863433c41ff5c7850ec
NA19429,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239753/NA19429.final.cram,756744040,LWK,db5966e9d1b616683951eeeb03495a2b
NA19437,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239759/NA19437.final.cram,708843116,LWK,909ad98260ea207686b6ac50cce0a9cb
NA19445,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239764/NA19445.final.cram,737585158,LWK,ec8b6ef8e30a69b49263857dfcf3feb8
NA18975,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239417/NA18975.final.cram,743814984,JPT,8464c0745a108a3cc7268bc69945069a
NA19099,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239424/NA19099.final.cram,853210772,YRI,531e4fdb967d528d5cb86366dc88c0df
NA19129,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239430/NA19129.final.cram,790026036,YRI,e1f9881808de34f6ddc6925549e9213b
NA19466,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239777/NA19466.final.cram,755501656,LWK,ff001730f3c3cbd19c6bebaf2bdb216e
NA19472,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239781/NA19472.final.cram,671150706,LWK,3542febcabd058edea8df8937a6bcac9
HG00105,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240121/HG00105.final.cram,642434538,GBR,22d86da710dcba996f128ba315a19cc6
HG00109,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240125/HG00109.final.cram,786668386,GBR,d57407bc82910e81fb6d8ff95439809a
HG00111,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240127/HG00111.final.cram,725839266,GBR,7d40b4dfd65cc3ddc2f1a7cd98c30dc6
HG00114,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240130/HG00114.final.cram,754959296,GBR,9e22959ebc5527ce72dd6d5c651e0f3f
NA19152,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239438/NA19152.final.cram,780812334,YRI,18a3f3af8f8ae839a5e1439c2a9dd89b
NA19160,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239441/NA19160.final.cram,698979724,YRI,1222b3fe40d6e136fd4c59028fc5b8d2
NA20508,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239791/NA20508.final.cram,695709888,TSI,224640b4feb73b4c73ec698ef9a7d816
NA20509,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239792/NA20509.final.cram,786038660,TSI,23811002ad31d4237d8867b29a820e24
NA20511,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239794/NA20511.final.cram,702795522,TSI,91697ef1dd57237ce87d949f3b046cbd
NA20527,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239808/NA20527.final.cram,697242222,TSI,3efe5965c02d56d7cc60efd5759cc850
HG00133,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240141/HG00133.final.cram,1135854044,GBR,60184565accb5f0a943d17cdac1bce5f
HG00139,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240145/HG00139.final.cram,810630240,GBR,2ef9e43a96da5640bd97ac79c75b322d
NA20534,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239815/NA20534.final.cram,714517248,TSI,c84b6685e6a4c6fdf3ffd7f629c4b4ac
NA20582,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239826/NA20582.final.cram,732525024,TSI,56a41f5e169a501f921273cfb4419df2
HG00174,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240162/HG00174.final.cram,770828424,FIN,6036ee947c4348cd2afa1b1ceb657bbe
HG00177,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240164/HG00177.final.cram,715624548,FIN,fdc321f85cfed1a12ea23fe8b6a65321
HG00182,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240169/HG00182.final.cram,769920852,FIN,60b44fda28c5de58d732fe6a414bd0e8
HG00233,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240177/HG00233.final.cram,927758752,GBR,69cd79b732d6f0ebc6c29a191e8371e7
HG01197,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241854/HG01197.final.cram,717687694,PUR,d2d642f2ac12d7b638374e6c60ada6bd
HG01205,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241857/HG01205.final.cram,850138072,PUR,9e1f4d7e424a7a71d8537f40c82a613e
HG02215,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242188/HG02215.final.cram,767524926,GBR,376747dc64cfdd9ffae04156a4fb02bc
HG01889,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242196/HG01889.final.cram,679381682,ACB,a0f1bb7f54acceafa0ac42a7899d923a
HG02010,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242198/HG02010.final.cram,684689242,ACB,ab8d549ab1fe20c0c2b947a20e0265eb
HG01784,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242203/HG01784.final.cram,726770578,IBS,2ace52aa2fe9bdbdb223c7b6b3b4830f
HG02141,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242209/HG02141.final.cram,741208486,KHV,cb39a14b5f11de38e6f9ac30a241e178
HG03061,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242548/HG03061.final.cram,806125850,MSL,7bc4be5278708641689798fcc3ec4f10
HG03069,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242560/HG03069.final.cram,863594044,MSL,cb77d53337a79b36f4425755147eb477
HG03780,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242911/HG03780.final.cram,724816348,ITU,c21d6c8206d8436debbb5e8a6f29a33d
HG02281,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242230/HG02281.final.cram,687014052,ACB,29f45c2a862e638e2a07b1b8039fafbd
HG03449,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242565/HG03449.final.cram,777709222,MSL,981fe2a42f84b5b3c097d9cc35aefb6b
HG03484,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242568/HG03484.final.cram,674822266,MSL,d44cb25480cc140fa83007159b5f071d
HG03547,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242570/HG03547.final.cram,729081608,MSL,2f3a4464b78f95413462719ac90e6f57
HG03557,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242573/HG03557.final.cram,846176438,MSL,0c35c87627e650d911a785695821ac8b
HG03455,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242575/HG03455.final.cram,732742514,MSL,ff1c5184a8d63f689f83e796b6d799f8
HG03572,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242580/HG03572.final.cram,705349256,MSL,0c72c62fa62fdc48cec2221b9c36cf61
HG03578,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242583/HG03578.final.cram,747881630,MSL,d5729fb8c7560aa6ac2696f112bbaeb6
HG03742,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242914/HG03742.final.cram,794116782,ITU,96cdce6e2bfc0156172bd02cec9023b2
HG03779,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242915/HG03779.final.cram,750891322,ITU,15a0e5c71ce5bb57b1a49c82747d2290
HG03777,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242916/HG03777.final.cram,746275740,ITU,af32991b8aba7d42ced00117a16507b7
HG03968,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242929/HG03968.final.cram,829784446,ITU,597f43a46263a6bb4215d21215b3dbc4
HG02259,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242239/HG02259.final.cram,751731736,PEL,c23183e08a5052492fc523aa4d72dfcf
HG02277,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242243/HG02277.final.cram,740447078,PEL,2615fa5d079062b753ac307baeb795a5
HG02299,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242247/HG02299.final.cram,736505396,PEL,43de18cbe6a3d776dc1b50d57670de1e
HG03515,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242585/HG03515.final.cram,734527092,ESN,d73715b05c3810724b5f1317309fd116
HG03267,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242588/HG03267.final.cram,814150078,ESN,acd0e8dd0f5c92f9deccb8fb835e8781
HG02970,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242603/HG02970.final.cram,684634664,ESN,5dfc209c7c2dbac02079215b77e168f6
HG04022,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242936/HG04022.final.cram,773523658,ITU,50282ef7078b46d0c1372255444888cd
HG02878,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242945/HG02878.final.cram,737425130,GWD,078887ec151073713b31767a5aac5316
HG03063,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242953/HG03063.final.cram,722571544,MSL,dc083318791b5f06d51a793007c011c2
HG02351,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242261/HG02351.final.cram,822235764,CDX,f4f5d9d450158a5efeac1e994421165e
HG02364,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242266/HG02364.final.cram,757953398,CDX,a0381d4f4f0f2ef941c25f10396198b6
HG02375,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242270/HG02375.final.cram,826820630,CDX,bf37096d34343c540645f6817233d98a
HG03160,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242612/HG03160.final.cram,673556050,ESN,47cf8c19873f4d1463ad7184a78fa032
HG03163,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242614/HG03163.final.cram,754098014,ESN,a4062d88ca210777d7645d2f65786fd1
HG03196,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242619/HG03196.final.cram,704628606,ESN,258fd9883d74f157f92b4749a1ef0fa9
HG03370,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242625/HG03370.final.cram,732235262,ESN,d3b319c9cf9a5d611c5f24608342c2cf
HG03234,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242627/HG03234.final.cram,717934962,PJL,341e0f4b4e80724f3d802fb12fc055d1
HG03224,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242963/HG03224.final.cram,726896764,MSL,8f38385488575bce12ec430a1e60ea76
HG02938,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242972/HG02938.final.cram,841157050,ESN,1fecc3f05c2b7e2a7b89b282a3e42d81
HG02968,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242974/HG02968.final.cram,724747994,ESN,a61f21df65f55cc754724c1fadb4430a
HG03105,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242978/HG03105.final.cram,752999212,ESN,c934c8d6c048eebee10e6dcce6e2016d
HG02386,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242277/HG02386.final.cram,689005222,CDX,4ac86aa7d4a665d2f66dda5dcbd070e1
HG02390,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242279/HG02390.final.cram,666775096,CDX,474e817e33f0469072ecd3f8d188caa6
HG02398,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242283/HG02398.final.cram,677712810,CDX,9832c4082fcab827a0f72e450fadce04
HG02399,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242284/HG02399.final.cram,711910652,CDX,c7b142fb9c73bba40c867a4a1f6befdc
HG01988,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242297/HG01988.final.cram,700633288,ACB,0bc482edb33838ce0433704fe78a7f60
HG03634,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242633/HG03634.final.cram,773582672,PJL,f5f63298d17f8a86f70d9637ea13fc95
HG03803,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242649/HG03803.final.cram,663092052,BEB,4b1ff798dadcbdd7cccc53dd68088a94
HG03303,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242994/HG03303.final.cram,744943716,ESN,ab36ddeec6161dc43183d745e85e9eb7
HG03313,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242997/HG03313.final.cram,729754976,ESN,7713faceb432bfe95717663522c71b28
