SAMPLE_NAME,ENA_FILE_PATH,READ_COUNT,POPULATION,MD5SUM
NA19649,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239895/NA19649.final.cram,669200986,MXL,8f48b2d87f9dc3bc207f6eda82d9716b
HG00273,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240229/HG00273.final.cram,787793630,FIN,a5920ae9b44ae36db6c5238221f33cde
HG00342,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240248/HG00342.final.cram,726684342,FIN,879746a242430a8ba659a80fe7cb51b8
NA18946,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239559/NA18946.final.cram,683419586,JPT,9936c54a068e0775739ae05b386c9508
NA19657,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239900/NA19657.final.cram,670084928,MXL,aba440e95698e8d5b5a8d2901e238c7d
NA19707,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239917/NA19707.final.cram,723853000,ASW,ae2016d61a44fbbf5ed71be3cdc9910b
HG00371,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240270/HG00371.final.cram,819637868,FIN,f70424722f3da4f73c8c1e72d1034dae
NA19007,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239582/NA19007.final.cram,696876618,JPT,8b8763d1f0e174359c0964262cf6920a
NA19055,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239587/NA19055.final.cram,904518372,JPT,3f79cce943748844aa9fa444bcca9d7c
NA19717,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239922/NA19717.final.cram,747018094,MXL,93960e619c90329c59f24cfcf8fca55e
NA19722,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239925/NA19722.final.cram,723590102,MXL,88aee50db5f89365f82dbdbe83c6fd12
HG00375,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240273/HG00375.final.cram,803233002,FIN,8cb12a96dc613c18cc90b2f97660613f
NA19062,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239593/NA19062.final.cram,691707638,JPT,4f6cd8f370ad7bc0dd2ff205567eb8fe
NA19789,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239956/NA19789.final.cram,685518168,MXL,ba001002991baf3c9d68f85175e2bfb8
NA07000,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239279/NA07000.final.cram,840420290,CEU,f7d6ef4f2f123143e44a728471ed6b82
NA19146,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239626/NA19146.final.cram,743544854,YRI,e0ee218407814c31c62d6329b11be92f
NA19185,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239630/NA19185.final.cram,849404930,YRI,7de19243ed0d25c758d6cdc787678d79
NA20291,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239982/NA20291.final.cram,684370736,ASW,0c9511a027a78a2f7ed13b00336db0ad
NA20299,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239985/NA20299.final.cram,672855142,ASW,dcabb41c33b3c01c00ff4355cb142dbe
NA11894,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239292/NA11894.final.cram,764354338,CEU,eb4a0277aa47d7f66d6bf8e4f1bf82f5
NA11931,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239296/NA11931.final.cram,769065596,CEU,49f79b9a5754fe243e6775b5f4b3f212
NA11992,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239297/NA11992.final.cram,713257650,CEU,5b5433d5d1b042cc234e676c0fa7c9fe
NA19223,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239636/NA19223.final.cram,783053956,YRI,e95834f445a89c3a9ac8c0b5abfb49c1
NA19247,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239639/NA19247.final.cram,693856246,YRI,5e0b7eca499d9bb1c177eec6aeccccf5
NA12046,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239645/NA12046.final.cram,737639300,CEU,8c698eeca26e0aaf37a732cc391a6266
NA18525,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239646/NA18525.final.cram,742727590,CHB,4afacbf5095b306ca22af5bd4910a22c
NA20340,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239990/NA20340.final.cram,766536738,ASW,e49866b73c60197326a46c1efd288d4f
NA20853,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240004/NA20853.final.cram,754507094,GIH,a302bc7a9f7a4b5214fd642403e55a74
NA12156,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239310/NA12156.final.cram,848959944,CEU,b28adca8e434514ed6e4b36f549c0f3d
NA12716,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239316/NA12716.final.cram,780001738,CEU,4f467db6821e15e339b02597bac7b614
NA12763,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239324/NA12763.final.cram,776900416,CEU,bf07d8415adebdbe6cdbb9a825ca46f2
NA18629,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239660/NA18629.final.cram,928678260,CHB,5f88817b7d8d4d4c6b07f0181549eca8
NA20869,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240012/NA20869.final.cram,823810690,GIH,1fee0b950fee67960022ad6702b9fc4c
NA20887,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240025/NA20887.final.cram,763780126,GIH,c91ba91a090a3069d40049a864ee6da1
NA20888,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240026/NA20888.final.cram,769740812,GIH,68d1ad83253b6290abee1f1d1f82db27
NA18501,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239339/NA18501.final.cram,650743672,YRI,fad7ae4e95a95340656f2653258cae2c
NA18516,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239347/NA18516.final.cram,751881820,YRI,e06f99d036df0e2403e7963e7eefaea9
NA19004,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239680/NA19004.final.cram,761538716,JPT,689ec5d322040055f97e756ab7f63a47
NA19030,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239692/NA19030.final.cram,734410518,LWK,fa70321255a3bab68e242703e3917d83
NA20900,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240036/NA20900.final.cram,711060886,GIH,f83e647028b177268d6dc8b20836c773
NA20902,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240038/NA20902.final.cram,776876936,GIH,4d2c5c8247482fc036ac7c66ad6cbc87
NA21092,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240050/NA21092.final.cram,699599750,GIH,4c214f0b547a58d59da110c65789ea0a
NA18537,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239355/NA18537.final.cram,748151266,CHB,2e2778b952d2bc2b292c46926212078a
NA19317,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239712/NA19317.final.cram,775308462,LWK,009ab1802c81eb7b77b8a58c185797d1
NA19319,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239714/NA19319.final.cram,794641886,LWK,a4a843b6d45e086e27d8f3a2ef1fecf2
NA19321,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239716/NA19321.final.cram,769270362,LWK,547cf338997dec48da8f319a535ef483
NA19327,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239719/NA19327.final.cram,866375104,LWK,817ace455ba5826877f1d83fe1cb96a9
NA21110,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240065/NA21110.final.cram,1072027030,GIH,f9d3e832cda1fc74ab1d34d2a99132a5
NA21113,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240068/NA21113.final.cram,710054888,GIH,0b3cdf235e21aa502010e53683640a3e
NA21117,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240071/NA21117.final.cram,685795630,GIH,9d1655e4f7de0892c897a1ccc18b2243
NA21119,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240073/NA21119.final.cram,679283558,GIH,a1d7fe147071eec3bc0d127fb3bbaa17
NA18573,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239371/NA18573.final.cram,740109266,CHB,67b9a5c559ab2af7b02b23b6e8a3cf64
NA18603,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239377/NA18603.final.cram,786866204,CHB,bf3006f77e9193f534d5c9dcc5f0ea9a
NA18870,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239386/NA18870.final.cram,791877876,YRI,139969d4a4039dcd3b97e687b69ea905
NA19375,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239733/NA19375.final.cram,745835736,LWK,654880bc61faa2a38eb4814802fb6aef
NA19376,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239734/NA19376.final.cram,741101336,LWK,6626c6d43d29eaf62c4de83d1b6e4e0e
NA19379,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239737/NA19379.final.cram,771464858,LWK,efca0e1333487c4ce42eae24529d8b22
NA19383,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239739/NA19383.final.cram,767896854,LWK,bcb0b704df92e5cbfa899ff5791f3bcd
NA21122,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240075/NA21122.final.cram,733954398,GIH,d26f9fc64c0508c163dd9525670e81d2
NA21125,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240077/NA21125.final.cram,776967100,GIH,2cee2018b7f14351b0898651c0f288dd
NA21143,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240086/NA21143.final.cram,872289464,GIH,e94674bb227ab89af1f3275d2f350582
NA19735,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240089/NA19735.final.cram,718988096,MXL,1d40677d2c81d41eeda028d69b0a7d44
NA19740,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240090/NA19740.final.cram,724221922,MXL,319294405eb462ddaeb40c1073fbc489
NA18953,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239402/NA18953.final.cram,733332256,JPT,1a4a50fdb9fe3ec9092491b5668bc30a
NA18964,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239407/NA18964.final.cram,746160320,JPT,9e3d90fe10843b49da6b9f76c7fcd6ff
NA18967,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239409/NA18967.final.cram,784959788,JPT,fba6772c79da854e601d2bb8d56d55ca
NA20298,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240098/NA20298.final.cram,761338488,ASW,78fb20eae81f094f79e462d3c40ebea8
NA20864,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240103/NA20864.final.cram,801784886,GIH,d17ba2082b9c5306ac7bd2b2751e6fec
NA21129,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240113/NA21129.final.cram,685760480,GIH,e3f718d270e44b7de062f02ec161f870
NA18972,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239414/NA18972.final.cram,897682058,JPT,3afb15d2ca7c2e6fd96123096798dd8d
NA19114,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239427/NA19114.final.cram,704780170,YRI,ff0d47cdff2a2f86843ccbefece367eb
NA19463,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239776/NA19463.final.cram,765718792,LWK,e1161cd53a7f5f642fea5327ada1c7d3
NA19467,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239778/NA19467.final.cram,738322862,LWK,571b8728bd17281f0e2032b1ed5ca64d
NA19473,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239782/NA19473.final.cram,739621790,LWK,9720e18aea869b2bcc9430b6dae92f73
HG00102,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240119/HG00102.final.cram,743537782,GBR,6341c6a92db5fa0c498bcff5238e8321
HG00103,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240120/HG00103.final.cram,744224932,GBR,47ef1211c147fa6f810731f02c9c095c
HG00116,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240132/HG00116.final.cram,1029658318,GBR,8301b2004ca37d52c079d30e411b63bb
NA19172,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239443/NA19172.final.cram,717739074,YRI,cb0af90465ac9977682727ab43b2d21e
NA20515,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239798/NA20515.final.cram,707350770,TSI,1781252b893488d1da9b51f54f68bb29
NA20520,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239803/NA20520.final.cram,883081632,TSI,ced566936ed164837d5208368730e719
NA20525,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239807/NA20525.final.cram,730809262,TSI,3894c1cb6636d351df4ce775b3e2c275
HG00137,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240143/HG00137.final.cram,745848152,GBR,1a0223a577fd5a6a4390e13c67ece662
HG00157,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240157/HG00157.final.cram,687570896,GBR,b16f6aaf4f379259a7e96b2e80b3a493
NA12275,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239467/NA12275.final.cram,655735354,CEU,e0ba951d857c5cd4611c4ef6ac00081f
NA12286,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239470/NA12286.final.cram,764639096,CEU,404e5c6c0ad073966e3ee2c2015717b5
NA12340,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239471/NA12340.final.cram,765221944,CEU,356f8a821550725fced51802af8c77de
NA12413,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239479/NA12413.final.cram,640400768,CEU,4c1df952456928524644ddff5570a549
NA20540,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3239820/NA20540.final.cram,701187154,TSI,3c96b944edff43bceb60bd037f62de46
HG00188,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240174/HG00188.final.cram,692425818,FIN,99ff21e56e8e39d1a8addccf1c90c903
HG00255,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3240182/HG00255.final.cram,775622610,GBR,3d33769b4958aba01099d0cd1a7aff69
HG01182,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241848/HG01182.final.cram,765018146,PUR,de09918f466fec4ec097c2f9d81d3ae2
HG01253,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241864/HG01253.final.cram,755021636,CLM,100253c10d7d771a4b47a0d221a34305
HG02235,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242207/HG02235.final.cram,727872064,IBS,0c719d6f0b71e9f05fdf6ea9e7bc28ec
HG03837,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242895/HG03837.final.cram,756945822,STU,f875c5d6e02c7e4d244d2ed45944ac44
HG03846,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242896/HG03846.final.cram,744293288,STU,bf569421cf7c75bc726de88d20facd47
HG04029,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242907/HG04029.final.cram,758609716,STU,b64390a6fe0c7eb9535953e9607bfa2d
HG01254,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241865/HG01254.final.cram,850777836,CLM,473d7b851716919a1c9e6e3e899482f0
HG01277,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241873/HG01277.final.cram,716301598,CLM,01aa88bbfa53ffffbc1328647627af25
HG01345,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241876/HG01345.final.cram,741860606,CLM,ded1044a1f18fa2d681fbbd90c5945a8
HG01348,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241877/HG01348.final.cram,815553280,CLM,0e8f4e1d91fe446a1d5c52d21b0b9e10
HG02373,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242214/HG02373.final.cram,1085694008,CDX,d26d2a14df3970623bcb087148297236
HG02397,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242217/HG02397.final.cram,706385410,CDX,a54943821e2f789689df344ff9b9dc8a
HG02053,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242224/HG02053.final.cram,696812036,ACB,8d41dc8b941106dea9d44056f6e28952
HG03556,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242572/HG03556.final.cram,762523656,MSL,5af260456e63eeaf013cf58b2e61e2ea
HG03391,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242574/HG03391.final.cram,752958640,MSL,9b8e16c8ae916356fc1470674f87fea2
HG03870,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242925/HG03870.final.cram,660365952,ITU,6195bfbafdecda49fec75780b02358ab
HG03960,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242928/HG03960.final.cram,680685622,ITU,8f78b560c8568ecff9bebadcff2db3dc
HG01341,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241884/HG01341.final.cram,752988476,CLM,e0683d5ae7c620dfca7dfacd4bb6f819
HG01441,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3241901/HG01441.final.cram,754605906,CLM,a84887e681612ee655ba266fcebbeca8
HG01912,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242234/HG01912.final.cram,676347152,ACB,00b340835cdddf5c65bf15062f009c89
HG02260,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242240/HG02260.final.cram,781573934,PEL,a7d764a7ae4e30e74586f0915032190b
HG03301,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242596/HG03301.final.cram,728024610,ESN,7aca0dd692ed566b5e9314d802294733
HG02947,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242600/HG02947.final.cram,711064534,ESN,797799b96cc9786246a50a21969cf335
HG02946,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242601/HG02946.final.cram,742865976,ESN,8b04557d04fdc023cf9abe019cadd8b8
HG02953,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242604/HG02953.final.cram,676037262,ESN,828a2c4ddd211a5d4a1b33fca3f371c8
HG02568,https://ftp-trace.ncbi.nlm.nih.gov/1000genomes/ftp/1000G_2504_high_coverage/data/ERR3242940/HG02568.final.cram,713822738,GWD,2992b5ce8c4412e530ff2054ec45baca
